map#	urban_packing	rural_packing	college_degree_packing	income_packing	poverty_packing	minority_packing	repub_packing	dem_packing	compactness	minority_wins	dem_wins
983	0.5056191843	0.4398610107	0.5333398505	0.5777914148	0.7069960126	0.6083772206	0.5551223213	0.5721141435	0.6010742319	12	40
984	0.2539479604	0.200579215	0.765640894	0.5238154904	0.4578262838	0.3942596728	0.3958591376	0.4062561603	0.6269679791	12	41
985	0.613951788	0.5205539954	0.491535259	0.4563005969	0.4894266505	0.5254329562	0.4393869547	0.4308586224	0.3558854209	11	40
986	0.5626549812	0.624462518	0.5741251444	0.5520369132	0.5476275801	0.5198954116	0.454718854	0.461139382	0.601575029	13	40
987	0.3565810588	0.3778372747	0.152598159	0.4648904569	0.6443009371	0.5750314348	0.6214805612	0.6218379436	0.3947663793	13	42
988	0.694047869	0.7646284127	0.5819872774	0.6237481774	0.6968588401	0.682420402	0.6209955402	0.6283219267	0.5777482669	11	42
989	0.3920406488	0.2996753903	0.4864442575	0.4000439642	0.6318919982	0.6172259716	0.4959725676	0.51396049	0.3743795014	12	41
990	0.4061087975	0.3857359509	0.4584074349	0.5120002642	0.5797670058	0.5050098784	0.4558032448	0.4572480495	0.4652289828	14	41
991	0.4608486167	0.4366823574	0.4265624892	0.7767548727	0.7163567099	0.6183891878	0.7551997751	0.7680561733	0.3576275886	13	39
992	0.6207659047	0.6042628349	0.3262847303	0.5690235895	0.5429963515	0.7352935272	0.6535065911	0.6569260465	0.4465424002	12	40
993	0.5293247668	0.5965103858	0.4730466951	0.5843349657	0.6806099524	0.6179391613	0.7517898946	0.7611829853	0.3835943592	12	39
994	0.5468489216	0.4170355679	0.5124295601	0.6556217973	0.546467919	0.4651466138	0.386145041	0.3893026459	0.3528444105	12	39
995	0.5348945754	0.5324565878	0.6611132818	0.5787420175	0.6304054655	0.7009993052	0.5453550665	0.5686481314	0.5507233647	12	38
996	0.4720739343	0.5532189326	0.5796613195	0.6496605052	0.7840208259	0.7156535458	0.748817362	0.7464220876	0.3090802035	11	38
997	0.3425770118	0.2537265931	0.5209432067	0.6470240758	0.5397179133	0.5101199145	0.4330587116	0.478651067	0.3883965045	11	38
998	0.5728293409	0.6212916689	0.5217776551	0.4564062348	0.6076621652	0.4651668244	0.4981673238	0.4918844745	0.5532777903	13	39
999	0.6512022058	0.66938708	0.5338744887	0.6922463575	0.4621989776	0.5593938444	0.5897283531	0.5804638753	0.3043375804	13	42
1000	0.3018624372	0.3259976003	0.7530726409	0.6655447741	0.6552657028	0.6561568236	0.7479606777	0.7324489608	0.3953018642	13	39
1001	0.6233544541	0.6460176781	0.6950727131	0.7473235082	0.6787562492	0.6910493408	0.7166267965	0.7374376711	0.3593882688	12	41
1002	0.6661852452	0.4998970416	0.6239137692	0.5860818707	0.6406685141	0.6180135559	0.5850789663	0.5895762488	0.5313168029	13	37
1003	0.6954379383	0.5911026653	0.5796074914	0.6597965059	0.6882233226	0.5760150091	0.4837945371	0.5080864228	0.5208909462	12	38
1004	0.4262811872	0.338879268	0.6490462893	0.5136983538	0.6113158388	0.6094832644	0.6167617055	0.6100965018	0.4363196448	12	39
1005	0.4535480311	0.382269498	0.3871543835	0.6000240136	0.5595505684	0.635134548	0.6025756696	0.6359300979	0.6158722623	11	41
1006	0.5154147085	0.4884647425	0.6493518174	0.5632274472	0.4849817355	0.6118605795	0.3637885907	0.3758514876	0.5485526703	12	42
1007	0.1108261396	0	0.5338587962	0.7276501378	0.5328559717	0.4473516299	0.3730793168	0.396104637	0.5490100053	11	41
1008	0.2695598102	0.2119758448	0.7918608936	0.5033662587	0.5003830979	0.2152346776	0.2274458084	0.2382221145	0.1645939311	11	41
1009	0.479328364	0.3991919056	0.5411129166	0.4792706047	0.7466001035	0.6904577946	0.442162343	0.4947133202	0.5228273141	11	38
1010	0.4824081726	0.5205034332	0.7168397479	0.7323071083	0.7241615497	0.5798447526	0.6370521283	0.6681436427	0.5411991442	10	40
1011	0.3491925446	0.4702654287	0.2790579391	0.3825060482	0.4955915196	0.6219511131	0.5729203747	0.5585489694	0.3221740942	14	41
1012	0.5465478313	0.4902521697	0.4600732948	0.4260266126	0.4744545626	0.3727857965	0.6253290253	0.629061231	0.5099823626	13	39
1013	0.5791031063	0.5984084662	0.3749477176	0.5568468482	0.4079203526	0.5546596486	0.5540945465	0.57761501	0.3652536754	11	39
1014	0.3694147789	0.3473598181	0.640598453	0.5825933913	0.5535466354	0.7278999788	0.5550097998	0.5845357653	0.307409328	12	39
1015	0.6751115977	0.5898000632	0.8025036012	0.5408988416	0.4934754236	0.3365865191	0.4375238675	0.4495969784	0.4235367385	12	42
1016	0.4392566149	0.4798961022	0.2783113207	0.3097159604	0.4172397608	0.5052070952	0.4768701532	0.4884960569	0.4496207733	12	41
1017	0.5071863641	0.5583655962	0.7028658555	0.7059379243	0.9021833598	0.7018862266	0.7452391873	0.7241005137	0.5454951559	12	40
1018	0.5454644495	0.5483966776	0.5750268031	0.5832307456	0.5173053073	0.5383161338	0.4047365372	0.4355275589	0.3023968813	12	41
1019	0.4758965454	0.4553712384	0.7426159845	0.7405591192	0.812208245	0.6909911234	0.6557506748	0.6659369437	0.4393326995	11	40
1020	0.4768759897	0.446371037	0.588887732	0.5958756749	0.6457876208	0.760978213	0.7036277788	0.6822661725	0.463244666	13	38
1021	0.4389006424	0.45022554	0.5114856097	0.5918962105	0.5839031628	0.4985008184	0.4540202478	0.4598692949	0.3409632307	11	41
1022	0.5163689362	0.381595694	0.4953744397	0.5367648764	0.5840063232	0.4485385285	0.4808681523	0.5017013821	0.6250159991	13	42
1023	0.328776407	0.2793448804	0.4091499187	0.4573366546	0.4780922464	0.4794486012	0.4596818384	0.4754099126	0.584597099	14	39
1024	0.7472316445	0.6812961284	0.4223285756	0.3483986587	0.453197804	0.3683122819	0.4522704722	0.4594416536	0.2636703411	12	37
1025	0.6476315864	0.6313250534	0.3704479272	0.4756448352	0.4569601409	0.4905982702	0.3868384591	0.3770007025	0.3483526823	12	41
1026	0.5902174137	0.5653922143	0.5710313779	0.7034909137	0.6835179552	0.7537834432	0.6966161753	0.7126384489	0.68927428	12	38
1027	0.4466578975	0.3608971968	0.5240502439	0.6155321824	0.5772089326	0.5578158017	0.4824780026	0.5030505189	0.5924519187	13	40
1028	0.3672426808	0.3876101402	0.3505195157	0.5210210128	0.5329187761	0.4852175917	0.5218368892	0.5470276341	0.140073743	13	40
1029	0.3647085622	0.3461665497	0.3418268763	0.3959441001	0.5470413255	0.4983422828	0.3970524223	0.4100123775	0.4670536588	12	38
1030	0.5461763778	0.523295774	0.3406975805	0.1792558787	0.1588248405	0.394165049	0.3471723722	0.3530987319	0.2937292202	13	42
1031	0.7700271916	0.7048034075	0.8135759681	0.8235158004	0.6916214751	0.5951874904	0.6659589996	0.6656945613	0.7184174151	12	42
1032	0.5193257313	0.5741860679	0.4541116782	0.3893129268	0.2849080003	0.3531412591	0.431855408	0.4358102245	0.446621015	12	39
1033	0.7014276951	0.6039362787	0.5899897955	0.528538528	0.4238871945	0.3217843067	0.178109738	0.2036249743	0.253321176	12	44
1034	0.3024183261	0.2527928026	0.5029049735	0.608771427	0.6488719069	0.6831013399	0.4532056631	0.4686970349	0.398863863	14	39
1035	0.6679507809	0.654438798	0.4165429625	0.6990965081	0.4377116901	0.6253631804	0.5701653983	0.5721220515	0.3781608182	13	37
1036	0.7286088215	0.6451564566	0.7379851515	0.6103692101	0.7842920462	0.5660290369	0.4564034601	0.4790593734	0.3316649635	12	37
1037	0.5333167036	0.5281806733	0.6819945717	0.6940075162	0.7239790294	0.5677778251	0.5404552192	0.5662442303	0.5739380128	12	40
1038	0.5824174526	0.5058872897	0.5305068547	0.435633768	0.4105325407	0.2211886668	0.3011086556	0.3196396581	0.3599609392	13	40
1039	0.6593920236	0.6121223583	0.5343125558	0.6471455496	0.6205637723	0.5544501339	0.4916546795	0.5058207079	0.5168186445	11	42
1040	0.6368288902	0.7479515331	0.4607013928	0.6059401718	0.4505503571	0.6577511452	0.5272296256	0.546546517	0.3855147267	11	38
1041	0.3847441417	0.4025353875	0.2372204329	0.5244116022	0.5402095352	0.65476022	0.540253767	0.5709760825	0.5819313945	13	38
1042	0.5867033135	0.5683549556	0.5231319943	0.5813835961	0.6291973988	0.4921239673	0.4377353635	0.435038471	0.5679895586	12	42
1043	0.5764597041	0.5363958076	0.7633269844	0.7795652033	0.756697678	0.7665217883	0.7665154698	0.7787712876	0.3334490303	13	40
1044	0.4250988337	0.3257796087	0.1720659834	0.4581546532	0.5237144386	0.6879337751	0.6105089968	0.6127176185	0.3971858063	11	40
1045	0.2763969906	0.1974348214	0.5166260021	0.3262961275	0.3476698635	0.4809429859	0.3476858334	0.3724125035	0.6053926531	13	40
1046	0.4455831166	0.4469580539	0.5540100737	0.4474235303	0.4422548389	0.4432875009	0.6794327458	0.6550286881	0.4896886171	13	39
1047	0.3182935445	0.3171973226	0.4513084132	0.6556088871	0.5921458191	0.3922995986	0.5005920498	0.5247460992	0.3020099136	11	43
1048	0.5459949645	0.4096265409	0.7627501839	0.7305458805	0.6980542389	0.6913871681	0.5195796128	0.5543513271	0.3580240645	12	39
1049	0.5731813227	0.6424467138	0.5586816318	0.6413705667	0.8191082798	0.58221587	0.5906935323	0.6059448168	0.389966192	11	37
1050	0.6813015027	0.6625141015	0.6078563686	0.6539029919	0.4973179667	0.3855683125	0.4887998342	0.4866579898	0.2322678985	13	41
1051	0.6173930046	0.5280182534	0.4390510331	0.4340139004	0.5439182035	0.6959160353	0.634573334	0.6531062823	0.5967172229	12	41
1052	0.633503762	0.4878114693	0.4908214938	0.4878275887	0.4867339204	0.2483483366	0.2099718297	0.2422246891	0.2788858153	14	40
1053	0.4623748397	0.422893356	0.5569642191	0.7108325548	0.6581813431	0.5661932183	0.3704835259	0.4097924461	0.3661441175	11	42
1054	0.6626565527	0.45472849	0.3871668425	0.4497930796	0.3323332997	0.435431678	0.2759283683	0.2854303615	0.2047851527	11	41
1055	0.7062528425	0.5634612602	0.4814365507	0.452152456	0.5278934787	0.546230276	0.5879665765	0.5792775159	0.1653169723	12	41
1056	0.309726622	0.2532625187	0.3957303747	0.294564064	0.435834512	0.4615653702	0.354419167	0.3709234468	0.481433687	12	40
1057	0.4980164549	0.398225832	0.3247803201	0.5589796003	0.5586023902	0.3983191178	0.4609798519	0.4737034657	0.392870534	11	40
1058	0.4085934916	0.4495971248	0.4574581522	0.4986761042	0.4413360247	0.7023366788	0.6207532994	0.659740068	0.3840856496	13	40
1059	0.3894407542	0.4273821133	0.7771061438	0.6867211159	0.4345805907	0.19897972	0.3152245952	0.316547325	0.5036329082	14	39
1060	0.5047699128	0.5031487251	0.4171621616	0.386430122	0.6331516206	0.7394283166	0.6800346848	0.6618285674	0.1877451858	13	38
1061	0.3497600313	0.4372276397	0.6110223789	0.5861017268	0.5054027987	0.5771853092	0.6587147053	0.6552793388	0.2199243411	12	38
1062	0.330235652	0.3151518691	0.7256932401	0.6868110361	0.7339872001	0.4772753165	0.4620890958	0.4594292515	0.2737101743	13	41
1063	0.5289316596	0.4974947129	0.5827845555	0.7345281765	0.8021092669	0.6124937597	0.6142426388	0.6182623784	0.6236840961	13	38
1064	0.2867814804	0.2941336602	0.7224854096	0.5540038063	0.5518390013	0.5763826395	0.5209522001	0.5461915427	0.4292479315	13	38
1065	0.5036392841	0.4415467836	0.4823896543	0.6586175165	0.8683732363	0.4855848931	0.6259539939	0.617845806	0.4240516312	13	40
1066	0.3104967745	0.4683376554	0.5719803161	0.5758515212	0.4140744495	0.4819671036	0.4027328814	0.4069182632	0.4528821599	12	38
1067	0.4605346551	0.5492761394	0.4673460912	0.6415821026	0.6866118219	0.6915102393	0.650876408	0.6733435273	0.2337420211	11	38
1068	0.4225450546	0.4488486538	0.7629162856	0.5614329858	0.4475420227	0.5049085652	0.4742862402	0.44537201	0.1452512622	14	41
1069	0.6402958303	0.6719461189	0.7155515962	0.6240725293	0.6596443802	0.6709564814	0.5524429305	0.5638071991	0.4730373343	13	39
1070	0.0791728333	0.1114615679	0.324218629	0.4453198652	0.5279899407	0.3627014857	0.4115184436	0.4058939928	0.3487625926	13	39
1071	0.5785125772	0.6033604506	0.4389117906	0.5296755482	0.5265529372	0.4119046295	0.4312569803	0.4423108774	0.236288553	14	41
1072	0.4057682417	0.4261041824	0.5000699286	0.6360713817	0.5811689684	0.5840496154	0.7111135617	0.7338766867	0.4655907401	13	42
1073	0.38177273	0.2471466854	0.5275587621	0.6369131122	0.4793270514	0.4643426825	0.4673048095	0.4877934748	0.3814564084	13	40
1074	0.3490146538	0.3180620052	0.2920214454	0.5102265299	0.5319603154	0.4448079577	0.4736447575	0.4889431216	0.4169263317	13	41
1075	0.3414039825	0.3783571536	0.5689982922	0.5338204876	0.3266624827	0.3263665774	0.4005496945	0.441121256	0.3887737082	12	40
1076	0.4679551601	0.4529197306	0.6650711441	0.6488909222	0.5890391569	0.5565556254	0.5956859476	0.5981383985	0.2820532389	13	38
1077	0.8507204295	0.7713515636	0.6862738152	0.5640273256	0.6448404225	0.8241413999	0.8070474352	0.8139936474	0.262260712	13	39
1078	0.6414877242	0.6405257739	0.7399183482	0.6238626678	0.8926521135	0.5290521608	0.5531655414	0.5803155624	0.4396314159	12	40
1079	0.3697277843	0.3099438677	0.6354215546	0.717097842	0.6728358562	0.480469145	0.5019955811	0.482613239	0.2783891539	11	42
1080	0.6990715339	0.5150123944	0.5810352454	0.6242540333	0.7837375402	0.6705617039	0.5725773625	0.5834311122	0.3137211438	13	39
1081	0.3857557954	0.3914864683	0.7406520729	0.7665745417	0.6835825095	0.6810601746	0.7135315074	0.7166972049	0.483711205	13	39
1082	0.5384809649	0.5441100571	0.6769340958	0.8353131081	0.7293745788	0.6286985206	0.6551271733	0.6612650676	0.4429474195	13	41
1083	0.4121065959	0.5126926933	0.5784149822	0.6337422356	0.6831867168	0.6968959499	0.8089563439	0.8175587517	0.5458782332	12	38
1084	0.7817813918	0.6789233926	0.5265945637	0.6678720056	0.5908577029	0.4847703957	0.4312796824	0.453265603	0.0922764589	11	41
1085	0.5857576235	0.5012014318	0.4650909832	0.5567567009	0.5445567167	0.6852139771	0.3763371511	0.4044579585	0.4288137168	11	40
1086	0.3378385689	0.2904351624	0.3864806214	0.4686211576	0.6310649661	0.6524945076	0.4884596859	0.4713501878	0.4607060171	12	43
1087	0.5063323757	0.4315330069	0.3709850944	0.4243143802	0.6072740625	0.7194950594	0.6263248769	0.6507004722	0.6908578941	11	38
1088	0.5997832765	0.4489896773	0.5258193737	0.6664357145	0.5587174752	0.5922569765	0.495799144	0.5603678204	0.4337713336	13	40
1089	0.5108208778	0.448136442	0.7181175534	0.5430391061	0.6974767359	0.6226762175	0.5584320805	0.5760630567	0.2977538048	13	38
1090	0.3482607337	0.3649528122	0.3340832241	0.1937619767	0.0762291135	0.0991422669	0.1230844642	0.1143619406	0.194742295	14	41
1091	0.5300120755	0.4896883082	0.4029913125	0.3820443048	0.5656562174	0.5711645943	0.639428879	0.6257998088	0.424386757	13	41
1092	0.2231063378	0.204813183	0.5066077734	0.3370533816	0.5017705307	0.5769481875	0.3623950621	0.3685344295	0.3883817195	12	42
1093	0.3617431039	0.4261550177	0.5998412042	0.6995732368	0.6609732211	0.6425559107	0.5930047352	0.6049478765	0.2726992917	13	40
1094	0.6364490624	0.5760651846	0.6649715555	0.6783313662	0.4864024183	0.5983625342	0.4703415887	0.4993097054	0.6316302396	13	40
1095	0.2328398595	0.1940784667	0.4235041692	0.4198849697	0.538252509	0.3995267136	0.2543910018	0.2507070463	0.5728939883	12	41
1096	0.3399785889	0.3357278	0.597215834	0.6104345115	0.7347068633	0.61363834	0.6788981311	0.6658477447	0.4926413507	13	38
1097	0.3607279722	0.3856843865	0.6898625162	0.5776985877	0.5277456473	0.6207618058	0.6345222699	0.6591079839	0.2211426404	12	40
1098	0.4833442259	0.5248431639	0.8698721488	0.7424750018	0.6451326662	0.6697280497	0.6687208551	0.6429930546	0.4593912481	13	39
1099	0.4822784453	0.3946046209	0.6324823937	0.5379358033	0.643250578	0.5967980259	0.5038671251	0.5188303053	0.2195477201	12	40
1100	0.4161265818	0.3867921821	0.5556854741	0.4715213852	0.4866341407	0.5909711333	0.6904861188	0.6906835158	0.5814502024	13	40
1101	0.3508091752	0.3860964645	0.3342627321	0.5173484132	0.6288655759	0.5405141518	0.67136099	0.6861937961	0.2659293577	14	41
1102	0.3703085702	0.3124340426	0.4654618191	0.4346934662	0.424163817	0.2256433081	0.2872998129	0.3005540511	0.2437782165	11	42
1103	0.5042248588	0.445541589	0.4447293424	0.2571692172	0.3336989466	0.4990683857	0.4326852931	0.4677519666	0.2654534284	12	41
1104	0.5461451022	0.5553951718	0.7938775109	0.6694305087	0.6000651849	0.6974055538	0.657165598	0.6601295383	0.4729793852	12	41
1105	0.5598595045	0.4631805777	0.4974571506	0.605597328	0.5592889112	0.5859430821	0.5334978282	0.5475787532	0.4690581336	12	40
1106	0.1441865737	0.1046599974	0.4002266358	0.325622006	0.4396539261	0.4044826088	0.4355328207	0.4461797506	0.4566074956	12	38
1107	0.5999576039	0.6572414153	0.3890571038	0.6373997819	0.8026248161	0.8754475124	0.8952983089	0.9099336741	0.3621328377	11	40
1108	0.6905466804	0.5812946642	0.7365874782	0.380008026	0.6392092915	0.7283976759	0.6058410924	0.6451572184	0.4936108365	12	39
1109	0.3828059362	0.4116807059	0.7176639613	0.7286750911	0.7356487823	0.5602095726	0.6794625408	0.6700234861	0.4240146899	12	40
1110	0.4383754597	0.3762725765	0.5770864353	0.6423886144	0.4616769384	0.6506393797	0.5254380665	0.5254573518	0.3857410148	13	39
1111	0.6599398883	0.6531464335	0.503364276	0.3229001177	0.4778012114	0.4533832304	0.3908197833	0.413104672	0.5459147019	12	40
1112	0.3481429317	0.3599555687	0.3647324262	0.4087080682	0.4412109598	0.3095228917	0.3604657658	0.3686461353	0.3241755648	13	41
1113	0.0677846461	0.2280025804	0.723192816	0.6951186397	0.7639601898	0.6798121689	0.5596637159	0.5668840704	0.4220402649	13	39
1114	0.4979196938	0.5214385905	0.2886584822	0.6199702296	0.6829963103	0.6791305836	0.6393890438	0.6517243361	0.3296479721	13	43
1115	0.4738844219	0.4838806057	0.646109299	0.560524484	0.5735234188	0.7113597205	0.5645743212	0.5864933496	0.3094917874	12	37
1116	0.3439075608	0.4052867468	0.3834380525	0.5172933139	0.6946459432	0.3547771591	0.5633087763	0.538922713	0.2575743979	13	42
1117	0.4886562999	0.4046303759	0.5552061566	0.621905113	0.6764012435	0.4385814967	0.3846405525	0.3827179326	0.5470320324	13	40
1118	0.4113522465	0.4259159706	0.5682431664	0.7076630384	0.5050829352	0.2612129594	0.3246585842	0.3337929252	0.2142368413	12	41
1119	0.508075604	0.4587861269	0.5529561225	0.4529381286	0.6347857329	0.6669228835	0.5716847279	0.5664106063	0.4906021671	13	41
1120	0.6194070245	0.5950149735	0.5493084696	0.7249288393	0.6496115152	0.76853795	0.8317770204	0.8368840147	0.2311252717	13	39
1121	0.6672920173	0.6947451531	0.5466314388	0.7587688728	0.6854842426	0.4159355473	0.4412819675	0.4452613801	0.4292189384	13	40
1122	0.6129217588	0.5772396272	0.4300349988	0.5212878853	0.5964080604	0.6083662804	0.6511510615	0.6589236409	0.5317627201	12	42
1123	0.5442146025	0.4494973011	0.5097191	0.5049793446	0.5025025178	0.4190202393	0.2529292742	0.2882891033	0.1723511949	11	39
1124	0.4892666507	0.4745951406	0.4193021595	0.5385476136	0.6812341055	0.5472924769	0.4083198537	0.4188390996	0.6226983472	15	39
1125	0.5435014556	0.5764066686	0.5126684305	0.5200412979	0.704625917	0.6575545653	0.7500358484	0.7665841751	0.4618615611	12	39
1126	0.5221329739	0.4938189439	0.3225339989	0.4395885191	0.5199721863	0.3749791264	0.3328745141	0.3646467098	0.3603581172	12	39
1127	0.8643283514	0.7928270358	0.5819649342	0.8575095644	0.9639855925	0.7838724931	0.729732639	0.7598408256	0.5294321505	11	40
1128	0.7625383614	0.7721268814	0.5655353422	0.7096881347	0.7099836172	0.5500280134	0.5045391586	0.5067229575	0.1469462382	13	40
1129	0.6569526131	0.6370666309	0.4663962113	0.5228493816	0.6664066026	0.4544370303	0.5761841205	0.5749816435	0.5498351531	13	40
1130	0.4105996982	0.429272704	0.5180738139	0.6344476416	0.9452571075	0.7474121095	0.7091272517	0.7181723118	0.5585269958	13	40
1131	0.3080177677	0.3797509103	0.4493942588	0.5048886249	0.5691016221	0.3791527209	0.303989556	0.3088287543	0.0639873431	11	39
1132	0.5736701638	0.4495619332	0.779143652	0.6381929018	0.7015084899	0.7337114772	0.513613176	0.5293132499	0.4352179014	13	40
1133	0.2929347273	0.2529866974	0.394050192	0.4656392992	0.7385200222	0.4311453634	0.5060508587	0.5173500996	0.5450309519	12	42
1134	0.4142039117	0.3607937133	0.6687595219	0.5966280629	0.7309850915	0.6554684884	0.4980976651	0.4991096289	0.3377268225	12	40
1135	0.6996074204	0.6369097954	0.8530633347	0.8751094007	0.837812411	0.9292178022	0.973140752	0.9822180388	0.5321888077	13	39
